Time,ECG
110619,30.87
110620,6.0669
110923,6.0669
110924,4.7189
110939,1.4838
110940,5.7973
110941,7.4148
110956,4.9885
110958,5.5277
110960,5.5277
110961,5.7973
110962,5.7973
110963,5.7973
110964,5.7973
110965,5.7973
110966,5.7973
110967,5.7973
110968,5.5277
110969,5.5277
110970,5.5277
110971,5.5277
110972,5.5277
110973,5.7973
110974,5.5277
110975,6.3365
110976,2.5621
111008,5.2581
111023,2.8317
111024,2.2925
111027,2.8317
111028,6.6061
111029,5.7973
111030,5.7973
111031,5.7973
111032,5.7973
111033,5.7973
111034,5.7973
111035,5.7973
111036,5.7973
111037,5.7973
111038,5.7973
111039,5.7973
111040,5.7973
111041,5.7973
111042,5.7973
111043,5.7973
111044,5.7973
111045,5.7973
111046,6.0669
111047,14.155
111048,13.615
111049,13.615
111050,14.155
111051,12.537
111052,5.7973
111053,16.581
111054,20.355
111055,13.076
111056,11.728
111057,4.7189
111058,5.7973
111059,5.5277
111060,5.5277
111061,5.5277
111062,5.5277
111063,5.5277
111064,5.5277
111065,5.5277
111066,5.5277
111067,5.5277
111068,5.5277
111069,5.5277
111070,5.5277
111071,5.5277
111072,5.5277
111073,5.5277
111074,5.5277
111075,5.7973
111076,4.7189
111077,12.268
111078,13.885
111079,13.346
111080,13.346
111081,13.615
111082,13.076
111083,21.434
111084,13.615
111085,13.346
111086,13.346
111087,13.346
111088,13.346
111089,13.346
111090,13.346
111091,13.076
111092,14.424
111093,21.973
111094,21.164
111095,21.164
111096,21.973
111097,18.738
111098,15.233
111099,19.816
111100,12.268
111101,12.537
111102,16.851
111103,18.199
111104,14.694
111105,26.826
111106,25.747
111107,19.816
111108,22.243
111109,16.311
111110,11.998
111111,13.885
111112,7.6844
111113,4.4493
111114,4.9885
111115,4.9885
111116,4.9885
111117,4.9885
111118,4.9885
111119,4.9885
111120,4.7189
111121,4.9885
111122,4.4493
111123,12.268
111124,13.076
111125,12.807
111126,12.807
111127,12.807
111128,13.076
111129,21.164
111130,20.895
111131,20.895
111132,20.895
111133,20.895
111134,20.625
111135,20.895
111136,20.625
111137,21.164
111138,18.468
111139,13.615
111140,22.512
111141,17.39
111142,14.424
111143,22.243
111144,17.39
111145,10.92
111146,17.12
111147,17.39
111148,11.728
111149,11.998
111150,16.851
111151,21.164
111152,20.355
111153,19.547
111154,25.747
111155,29.252
111156,27.365
111157,34.913
111158,31.409
111159,21.164
111160,20.625
111161,13.346
111162,11.728
111163,12.807
111164,4.1797
111165,11.459
111166,12.537
111167,4.1797
111168,3.9101
111169,12.268
111170,20.355
111171,20.086
111172,20.086
111173,20.086
111174,20.086
111175,20.355
111176,19.007
111177,11.189
111178,12.537
111179,9.5716
111180,4.9885
111181,12.807
111182,11.459
111183,11.998
111184,11.728
111185,11.728
111186,11.728
111187,11.728
111188,11.728
111189,11.998
111190,10.92
111191,16.042
111192,20.625
111193,19.547
111194,19.816
111195,19.816
111196,19.816
111197,19.816
111198,19.547
111199,19.547
111200,19.547
111201,19.547
111202,19.547
111203,19.547
111204,19.547
111205,19.547
111206,19.547
111207,19.816
111208,18.738
111209,35.453
111210,27.365
111211,35.722
111212,35.453
111213,35.453
111214,34.913
111215,27.095
111216,26.556
111217,18.468
111218,19.816
111219,17.659
111220,10.65
111221,9.5716
111222,2.023
111223,3.3709
111224,2.8317
111225,3.1013
111226,3.1013
111227,2.2925
111228,6.3365
111229,11.728
111230,10.92
111231,10.38
111232,15.233
111233,19.816
111234,18.738
111235,19.007
111236,19.007
111237,18.738
111238,19.816
111239,12.807
111240,11.189
111241,4.7189
111242,2.2925
111243,2.8317
111244,2.8317
111245,2.8317
111246,2.8317
111247,2.5621
111248,3.1013
111252,2.8317
111253,10.92
111254,10.65
111255,10.92
111256,10.92
111257,10.65
111258,11.189
111259,9.302
111260,3.3709
111261,11.728
111262,10.65
111263,10.38
111264,12.807
111265,19.816
111266,17.929
111267,21.434
111268,27.634
111269,26.556
111270,26.826
111271,26.556
111272,26.556
111273,26.556
111274,26.286
111275,27.365
111276,21.703
111277,17.659
111278,19.007
111279,17.12
111280,25.208
111281,20.355
111282,23.86
111283,27.095
111284,26.286
111285,26.286
111286,26.017
111287,26.826
111288,19.007
111289,17.929
111290,18.199
111291,18.199
111292,18.199
111293,18.199
111294,18.199
111295,17.929
111296,17.929
111297,17.929
111298,17.929
111299,17.929
111300,17.929
111301,17.929
111302,17.929
111303,17.39
111304,20.086
111305,24.938
111306,16.851
111307,18.199
111308,17.659
111309,17.929
111310,17.659
111311,17.929
111312,17.12
111313,21.164
111314,27.365
111315,21.434
111316,16.851
111317,17.929
111318,17.659
111319,17.659
111320,17.929
111321,16.581
111322,23.321
111323,26.017
111324,25.478
111325,25.478
111326,25.478
111327,25.478
111328,25.478
111329,25.208
111330,26.017
111331,17.929
111332,17.12
111333,17.39
111334,17.39
111335,17.12
111336,17.12
111337,17.12
111338,17.12
111339,17.12
111340,17.12
111341,17.12
111342,17.12
111343,17.39
111344,15.233
111345,10.38
111346,15.772
111347,9.8412
111348,18.199
111349,16.851
111350,16.851
111351,17.659
111352,13.885
111353,7.954
111354,9.5716
111355,7.1452
111356,17.659
111357,22.243
111358,15.772
111359,17.12
111360,16.851
111361,16.042
111362,21.973
111363,26.286
111364,19.007
111365,15.772
111366,18.199
111367,4.4493
111392,47.045
111393,108.78
111394,172.41
111395,228.21
111396,289.41
111397,356.0
111398,420.97
111399,487.29
111400,548.76
111401,601.33
111402,645.0
111403,681.67
111404,702.16
111405,718.33
111406,723.46
111407,715.1
111408,708.36
111409,679.78
111410,645.54
111411,605.64
111412,562.51
111413,534.2
111414,523.96
111415,515.87
111416,499.42
111417,482.44
111418,457.37
111419,424.21
111420,390.78
111421,357.35
111422,323.65
111423,282.13
111424,249.51
111425,216.35
111426,182.92
111427,150.84
111428,126.84
111429,101.23
111430,78.857
111431,60.794
111432,36.531
111433,24.399
111434,13.346
111735,2.8317
111736,1.7534
111737,2.023
111738,2.023
111739,2.023
111740,2.023
111741,2.023
111742,2.2925
111743,1.2142
111744,9.5716
111745,3.3709
111746,1.7534
111747,2.023
111748,2.023
111749,2.023
111750,2.023
111751,2.023
111752,2.023
111753,2.023
111754,1.7534
111757,10.38
111758,0.94458
111759,2.5621
111775,2.8317
111776,1.7534
111777,2.2925
111778,1.2142
111779,7.1452
111780,11.459
111781,4.1797
111782,1.4838
111783,2.023
111784,2.023
111785,1.7534
111786,2.5621
111798,2.5621
111799,2.023
111800,2.023
111801,2.023
111802,2.023
111803,2.023
111804,2.023
111805,2.023
111806,2.2925
111807,1.4838
111808,4.4493
111809,11.728
111810,6.8756
111811,0.94458
111812,3.1013
111815,3.1013
111816,1.7534
111817,2.2925
111818,1.7534
111819,2.8317
111844,2.8317
111845,2.023
111846,2.2925
111847,2.2925
111848,2.2925
111849,2.023
111850,2.5621
111852,9.0324
111853,16.581
111854,9.0324
111855,10.38
111856,10.92
111857,6.3365
111859,7.954
111860,6.0669
111861,1.2142
111862,2.2925
111863,2.023
111864,2.023
111865,2.023
111866,2.2925
111867,1.2142
111868,8.7628
111869,10.38
111870,10.92
111871,2.5621
111872,9.302
111873,10.38
111874,10.111
111875,10.111
111876,10.111
111877,2.023
111878,2.023
111879,2.023
111880,2.023
111881,2.023
111882,2.023
111883,2.023
111884,2.023
111885,2.023
111886,1.7534
111887,3.6405
111888,10.92
111889,10.111
111890,9.302
111891,13.076
111892,16.311
111893,8.7628
111894,10.38
111895,9.8412
111896,10.111
111897,9.8412
111898,9.8412
111899,10.111
111900,9.8412
111901,10.65
111902,5.5277
111904,13.615
111905,13.346
111906,9.0324
111907,10.111
111908,9.8412
111909,9.8412
111910,9.8412
111911,9.8412
111912,9.8412
111913,9.302
111914,17.12
111915,18.199
111916,10.111
111917,9.5716
111918,9.8412
111919,1.7534
111920,9.8412
111921,9.5716
111922,9.8412
111923,9.5716
111924,9.5716
111925,9.5716
111926,9.5716
111927,9.5716
111928,9.5716
111929,9.5716
111930,9.5716
111931,9.5716
111932,9.5716
111933,9.5716
111934,9.8412
111935,9.0324
111936,12.807
111937,18.468
111938,17.39
111939,17.659
111940,17.659
111941,17.659
111942,17.39
111943,17.659
111944,17.12
111945,18.199
111946,11.998
111947,8.7628
111948,9.5716
111949,9.302
111950,9.302
111951,9.0324
111952,10.111
111953,2.2925
111954,1.4838
111956,16.581
111957,10.111
111958,9.0324
111959,9.302
111960,9.302
111961,9.302
111962,9.0324
111963,1.2142
111964,9.8412
111965,9.0324
111966,9.5716
111967,8.2236
111969,2.8317
111970,9.8412
111971,9.0324
111972,9.302
111973,9.0324
111974,9.0324
111975,9.0324
111976,9.0324
111977,9.302
111978,8.4932
111979,12.537
111980,17.929
111981,16.851
111982,17.12
111983,17.12
111984,16.851
111985,18.199
111986,10.92
111987,14.694
111988,12.268
111989,8.2236
111990,9.0324
111991,8.7628
111992,9.0324
111993,9.0324
111994,9.0324
111995,9.0324
111996,8.7628
111997,8.7628
111998,8.7628
111999,8.7628
112000,8.7628
112001,8.7628
112002,8.7628
112003,8.7628
112004,9.0324
112005,17.12
112006,16.581
112007,17.929
112008,24.399
112009,16.311
112010,15.772
112011,7.954
112012,9.0324
112013,8.4932
112014,8.7628
112015,8.7628
112016,8.4932
112017,9.302
112018,4.9885
112019,2.5621
112020,10.38
112021,4.7189
112024,1.2142
112040,0.94458
112045,0.94458
112046,9.0324
112047,8.4932
112048,8.7628
112049,8.7628
112050,8.7628
112051,8.4932
112052,9.5716
112053,19.277
112054,23.59
112055,15.772
112056,16.311
112057,19.547
112058,22.512
112059,18.199
112060,25.747
112061,24.399
112062,24.669
112063,24.669
112064,24.399
112065,25.208
112066,20.086
112067,15.772
112068,16.581
112069,16.581
112070,15.503
112071,21.703
112072,24.938
112073,24.13
112074,24.399
112075,24.399
112076,24.13
112077,24.938
112078,17.39
112079,15.772
112080,16.311
112081,16.042
112082,16.042
112083,16.042
112084,16.042
112085,16.042
112086,16.042
112087,16.042
112088,16.042
112089,16.042
112090,16.042
112091,16.042
112092,16.042
112093,16.042
112094,15.772
112095,15.772
112096,15.772
112097,15.772
112098,15.772
112099,15.772
112100,16.311
112101,13.076
112102,6.8756
112103,8.4932
112104,6.0669
112105,16.042
112106,21.434
112107,14.424
112108,16.042
112109,15.503
112110,15.772
112111,15.772
112112,15.503
112113,15.772
112114,15.503
112115,16.311
112116,9.302
112117,7.1452
112118,7.6844
112119,7.4148
112120,7.4148
112121,7.6844
112122,6.8756
112123,14.963
112124,15.503
112125,15.503
112126,15.503
112127,15.503
112128,15.503
112129,15.503
112130,15.503
112131,15.233
112132,16.042
112133,23.86
112134,23.321
112135,23.321
112136,23.321
112137,23.321
112138,23.321
112139,23.321
112140,23.051
112141,23.86
112142,20.625
112143,14.155
112144,16.042
112145,11.728
112146,6.0669
112147,7.6844
112148,3.6405
112175,40.305
112176,82.901
112177,141.94
112178,198.83
112179,258.14
112180,323.92
112181,392.13
112182,463.57
112183,531.78
112184,600.79
112185,656.87
112186,708.9
112187,743.68
112188,777.11
112189,801.1
112190,817.28
112191,820.78
112192,806.49
112193,779.26
112194,744.75
112195,706.47
112196,663.07
112197,626.13
112198,602.95
112199,599.71
112200,593.24
112201,585.15
112202,563.32
112203,531.78
112204,483.52
112205,433.91
112206,376.22
112207,325.54
112208,282.94
112209,257.87
112210,208.53
112211,167.28
112212,126.04
112213,93.146
112214,60.255
112215,36.531
112216,20.355
112217,3.6405
112522,4.9885
112523,3.9101
112524,4.4493
112525,3.9101
112526,4.9885
112542,4.1797
112543,4.4493
112555,7.6844
112556,10.92
112557,3.3709
112558,4.7189
112559,4.1797
112560,4.4493
112561,4.4493
112562,4.4493
112563,4.4493
112564,4.4493
112565,4.4493
112566,4.4493
112567,4.1797
112568,4.4493
112569,4.1797
112570,5.2581
112608,1.4838
112644,0.94458
112645,1.2142
112647,1.2142
112649,5.7973
112650,5.2581
112653,8.2236
112654,8.4932
112655,3.9101
112656,4.9885
112657,4.7189
112658,4.7189
112659,4.7189
112660,4.7189
112661,5.2581
112664,4.1797
112665,4.9885
112666,4.7189
112667,4.7189
112668,4.7189
112669,4.7189
112670,4.7189
112671,4.7189
112672,4.7189
112673,4.4493
112674,5.5277
112675,13.346
112676,12.807
112677,11.189
112678,5.2581
112679,14.155
112680,10.38
112681,3.9101
112682,4.7189
112683,4.4493
112684,4.7189
112685,4.4493
112686,4.7189
112687,3.9101
112688,8.2236
112689,13.346
112690,12.537
112691,12.537
112692,13.346
112693,7.6844
112694,3.9101
112695,4.7189
112696,4.4493
112697,4.4493
112698,4.4493
112699,4.4493
112700,4.4493
112701,4.4493
112702,4.7189
112703,4.1797
112704,10.92
112705,20.625
112706,13.346
112707,12.268
112708,12.537
112709,12.537
112710,12.537
112711,12.537
112712,12.537
112713,12.537
112714,12.537
112715,12.268
112716,13.346
112717,20.895
112718,20.355
112719,20.355
112720,20.355
112721,19.816
112722,22.243
112723,29.252
112724,28.174
112725,28.174
112726,28.443
112727,27.634
112728,31.409
112729,37.879
112730,32.217
112731,27.095
112732,29.252
112733,23.321
112734,20.086
112735,14.963
112736,12.268
112737,5.7973
112738,8.7628
112739,12.537
112740,11.728
112741,11.998
112742,10.92
112743,18.468
112744,20.086
112745,19.816
112746,19.547
112747,20.355
112748,12.268
112749,11.998
112750,3.9101
112751,3.6405
112752,3.6405
112753,3.6405
112754,3.6405
112755,3.6405
112756,13.346
112757,27.904
112758,19.277
112759,18.468
112760,12.537
112761,18.738
112762,11.998
112763,21.164
112764,17.12
112765,10.65
112766,12.268
112767,8.7628
112768,2.5621
112769,3.6405
112770,3.3709
112771,3.3709
112772,3.3709
112773,3.3709
112774,3.6405
112775,2.5621
112776,8.2236
112777,11.998
112778,11.189
112779,11.189
112780,12.268
112781,5.5277
112782,2.8317
112783,3.3709
112784,3.6405
112785,2.2925
112786,10.92
112787,4.4493
112788,3.1013
112789,2.8317
112790,11.189
112791,3.3709
112792,10.92
112793,11.459
112794,11.189
112795,11.459
112796,19.277
112797,11.459
112798,19.277
112799,10.65
112800,11.459
112801,11.189
112802,11.189
112803,11.189
112804,11.189
112805,11.189
112806,10.92
112807,12.807
112808,23.051
112809,25.208
112810,17.929
112811,20.086
112812,15.503
112813,10.111
112814,11.189
112815,10.65
112816,11.998
112817,5.5277
112818,7.1452
112819,11.728
112820,10.92
112821,10.65
112822,11.998
112823,4.1797
112824,8.7628
112825,10.65
112826,17.39
112827,19.007
112828,19.547
112829,11.728
112830,10.65
112831,10.92
112832,10.65
112833,10.92
112834,2.8317
112835,2.8317
112836,2.8317
112837,2.8317
112838,2.2925
112840,2.5621
112850,1.4838
112852,2.023
112853,8.2236
112854,6.0669
112855,7.4148
112856,5.7973
112857,10.92
112858,14.963
112859,19.547
112860,18.468
112861,18.738
112862,18.738
112863,18.738
112864,18.738
112865,18.738
112866,18.738
112867,18.738
112868,18.738
112869,18.738
112870,18.468
112871,18.468
112872,18.468
112873,18.468
112874,18.468
112875,18.468
112876,18.468
112877,18.468
112878,18.468
112879,26.826
112880,26.286
112881,27.095
112882,34.105
112883,25.747
112884,26.556
112885,26.556
112886,24.938
112887,17.39
112888,19.007
112889,15.772
112890,9.8412
112891,7.954
112892,1.2142
112893,2.2925
112894,2.023
112895,2.023
112896,2.023
112897,2.023
112898,2.023
112899,2.023
112900,2.023
112901,1.7534
112902,2.5621
112904,13.615
112905,13.615
112906,9.302
112907,10.111
112908,9.8412
112909,10.111
112910,10.111
112911,10.111
112912,9.8412
112913,9.8412
112914,9.8412
112915,9.8412
112916,9.8412
112917,9.8412
112918,9.8412
112919,9.8412
112920,17.929
112921,9.5716
112922,10.111
112923,9.8412
112924,9.8412
112925,9.8412
112926,9.8412
112927,9.302
112928,11.728
112929,16.851
112930,8.7628
112931,10.111
112932,9.5716
112933,9.8412
112934,9.8412
112935,9.8412
112936,9.8412
112937,9.8412
112938,9.5716
112939,9.8412
112940,9.0324
112941,13.885
112942,19.277
112943,12.537
112944,9.0324
112945,9.8412
112946,9.5716
112947,9.5716
112948,9.5716
112949,9.5716
112950,9.5716
112951,9.5716
112952,9.5716
112953,9.5716
112954,9.8412
112955,8.7628
112956,17.39
112957,10.111
112958,9.5716
112959,1.7534
112985,32.217
112986,81.553
112987,136.28
112988,193.43
112989,256.79
112990,322.03
112991,394.82
112992,461.68
112993,533.93
112994,601.33
112995,660.64
112996,702.43
112997,750.42
112998,785.19
112999,801.64
113000,817.28
113001,825.36
113002,808.38
113003,790.85
113004,756.62
113005,722.92
113006,679.78
113007,641.23
113008,632.87
113009,617.24
113010,615.62
113011,597.29
113012,578.15
113013,539.32
113014,488.1
113015,439.03
113016,386.19
113017,329.31
113018,283.48
113019,242.77
113020,200.98
113021,159.74
113022,117.95
113023,79.666
113024,51.898
113025,26.826
113026,6.8756
113305,3.3709
113307,2.8317
113309,5.5277
113310,4.9885
113313,1.7534
113327,3.1013
113328,4.7189
113329,4.4493
113330,4.4493
113331,4.4493
113332,4.4493
113333,4.4493
113334,4.7189
113336,4.4493
113338,4.9885
113339,4.4493
113340,4.4493
113341,4.1797
113342,5.5277
113343,13.076
113344,12.268
113345,12.537
113346,12.268
113347,13.076
113348,10.38
113349,3.6405
113350,4.7189
113351,4.4493
113352,4.4493
113353,4.4493
113354,3.9101
113355,7.4148
113356,17.39
113357,20.625
113358,21.434
113359,14.694
113360,17.659
113361,14.963
113362,17.659
113363,15.503
113364,11.459
113365,12.268
113366,13.076
113367,5.7973
113368,3.9101
113369,4.1797
113370,4.1797
113371,3.9101
113372,4.7189
113379,4.4493
113380,4.1797
113381,4.1797
113382,4.9885
113383,12.807
113384,11.998
113385,12.268
113386,12.268
113387,12.268
113388,11.998
113389,12.537
113390,9.5716
113391,3.9101
113392,1.4838
113408,17.659
113409,15.233
113410,4.9885
113411,3.9101
113412,4.1797
113413,4.1797
113414,4.1797
113415,4.1797
113416,4.1797
113417,4.1797
113418,4.1797
113419,4.1797
113420,4.1797
113421,4.1797
113422,3.9101
113423,4.1797
113424,3.9101
113425,5.2581
113426,11.459
113427,3.1013
113428,4.1797
113429,3.9101
113430,3.9101
113431,3.9101
113432,3.9101
113433,4.7189
113434,1.2142
113440,4.7189
113441,3.9101
113442,4.1797
113443,3.9101
113444,3.9101
113445,3.9101
113446,3.9101
113447,3.9101
113448,3.9101
113449,3.9101
113450,4.4493
113451,2.5621
113452,17.39
113453,20.625
113454,19.816
113455,20.086
113456,19.816
113457,20.355
113458,12.268
113459,11.728
113460,11.728
113461,11.728
113462,11.728
113463,11.728
113464,11.728
113465,11.998
113466,10.92
113467,3.1013
113468,3.9101
113469,3.6405
113470,3.9101
113471,3.3709
113472,5.7973
113473,12.807
113474,10.92
113475,14.424
113476,20.625
113477,19.547
113478,19.816
113479,19.816
113480,19.547
113481,19.816
113482,19.277
113483,20.625
113484,14.155
113485,15.772
113486,20.355
113487,19.277
113488,19.547
113489,19.547
113490,19.007
113491,21.164
113492,5.7973
113493,9.302
113494,11.728
113495,11.998
113496,4.1797
113497,3.1013
113498,3.3709
113499,3.3709
113500,3.3709
113501,3.3709
113502,3.3709
113503,3.6405
113504,19.547
113505,11.189
113506,19.816
113507,19.007
113508,19.277
113509,19.277
113510,19.277
113511,19.277
113512,18.738
113513,21.434
113514,26.017
113515,17.929
113516,19.547
113517,18.468
113518,21.973
113519,27.904
113520,27.634
